1525793136,5000,33334.0,33493.0
1525793136,100000,33287.5,33607.7
1525793182,5000,33334.0,33493.0
1525793182,100000,33287.4,33607.7
1525793227,5000,33334.0,33493.0
1525793227,100000,33287.4,33607.7
1525793273,5000,33333.7,33420.0
1525793273,100000,33277.4,33528.0
1525793318,5000,33334.0,33645.6
1525793318,100000,33290.4,33738.3
1525793366,5000,33334.0,33645.9
1525793366,100000,33290.5,33738.7
1525793411,5000,33334.0,33645.9
1525793411,100000,33290.5,33734.7
1525793457,5000,33334.0,33645.9
1525793457,100000,33291.6,33734.7
1525793502,5000,33350.0,33645.9
1525793502,100000,33313.5,33734.7
1525793547,5000,33350.0,33640.9
1525793547,100000,33314.5,33731.9
1525793594,5000,33330.5,33640.0
1525793594,100000,33276.2,33734.8
1525793640,5000,33330.5,33640.0
1525793640,100000,33274.1,33732.2
1525793686,5000,33330.5,33639.8
1525793686,100000,33274.1,33730.1
1525793732,5000,33330.3,33639.7
1525793732,100000,33273.1,33732.8
1525793777,5000,33330.4,33639.6
1525793777,100000,33273.7,33731.5
1525793823,5000,33330.0,33639.6
1525793823,100000,33239.9,33731.5
1525793869,5000,33330.0,33639.7
1525793869,100000,33261.9,33732.8
1525793914,5000,33330.0,33639.5
1525793914,100000,33261.1,33730.6
1525793960,5000,33300.3,33639.7
1525793960,100000,33219.3,33732.8
1525794007,5000,33300.1,33639.5
1525794007,100000,33227.4,33730.6
1525794054,5000,33300.1,33639.5
1525794054,100000,33208.4,33730.6
1525794099,5000,33300.0,33639.7
1525794099,100000,33224.3,33732.8
1525794144,5000,33300.1,33639.8
1525794144,100000,33224.7,33733.2
1525794190,5000,33300.0,33639.6
1525794190,100000,33221.7,33731.8
1525794237,5000,33300.0,33639.5
1525794237,100000,33200.7,33729.7
1525794283,5000,33305.0,33639.5
1525794283,100000,33229.0,33729.7
1525794329,5000,33305.0,33636.9
1525794329,100000,33229.0,33729.4
1525794375,5000,33305.0,33638.3
1525794375,100000,33207.1,33731.5
1525794425,5000,33305.0,33621.0
1525794425,100000,33228.7,33716.0
1525794470,5000,33305.0,33622.8
1525794470,100000,33228.0,33728.8
1525794515,5000,33305.0,33624.0
1525794515,100000,33224.4,33728.8
1525794560,5000,33305.0,33662.4
1525794560,100000,33229.0,33742.9
1525794607,5000,33310.0,33662.9
1525794607,100000,33256.2,33743.3
1525794652,5000,33350.0,33662.1
1525794652,100000,33271.6,33742.7
1525794698,5000,33350.0,33662.1
1525794698,100000,33270.6,33742.7
1525794744,5000,33350.1,33662.1
1525794744,100000,33270.8,33742.7
1525794789,5000,33350.1,33661.8
1525794789,100000,33274.4,33742.4
1525794834,5000,33350.1,33662.1
1525794834,100000,33247.4,33742.7
1525794881,5000,33350.2,33663.1
1525794881,100000,33274.8,33743.4
1525794928,5000,33350.1,33694.6
1525794928,100000,33248.3,33777.3
1525794974,5000,33350.0,33689.9
1525794974,100000,33248.9,33771.5
1525795020,5000,33350.1,33692.3
1525795020,100000,33252.8,33773.6
1525795066,5000,33350.3,33689.8
1525795066,100000,33246.5,33771.2
1525795111,5000,33355.0,33688.0
1525795111,100000,33257.0,33759.4
1525795157,5000,33355.0,33688.0
1525795157,100000,33258.7,33759.1
1525795204,5000,33355.0,33688.0
1525795204,100000,33257.0,33759.1
1525795250,5000,33355.2,33688.0
1525795250,100000,33258.7,33759.4
1525795296,5000,33355.2,33688.0
1525795296,100000,33258.7,33759.1
1525795342,5000,33355.3,33688.0
1525795342,100000,33257.4,33759.7
1525795388,5000,33355.7,33686.8
1525795388,100000,33259.0,33759.4
1525795434,5000,33358.1,33686.8
1525795434,100000,33282.0,33759.5
1525795480,5000,33355.0,33680.0
1525795480,100000,33247.0,33757.8
1525795525,5000,33355.8,33680.0
1525795525,100000,33249.1,33748.0
1525795571,5000,33355.8,33680.0
1525795571,100000,33272.0,33757.5
1525795617,5000,33355.8,33680.0
1525795617,100000,33249.1,33747.6
1525795663,5000,33360.1,33799.0
1525795663,100000,33256.4,33950.5
1525795709,5000,33360.1,33798.0
1525795709,100000,33197.1,33947.5
1525795755,5000,33370.0,33793.5
1525795755,100000,33311.9,33947.4
1525795802,5000,33376.0,33798.0
1525795802,100000,33314.2,33948.4
1525795848,5000,33390.0,33782.7
1525795848,100000,33300.2,33946.2
1525795893,5000,33390.1,33739.0
1525795893,100000,33231.4,33853.9
1525795940,5000,33390.1,33739.0
1525795940,100000,33256.4,33853.9
1525795986,5000,33400.0,33739.0
1525795986,100000,33310.1,33854.3
1525796032,5000,33400.0,33739.0
1525796032,100000,33310.1,33853.1
1525796078,5000,33400.0,33739.0
1525796078,100000,33312.2,33739.0
1525796122,5000,33400.0,33739.0
1525796122,100000,33312.6,33739.0
1525796168,5000,33400.0,33739.0
1525796168,100000,33310.9,33739.0
1525796214,5000,33235.8,33739.0
1525796214,100000,33111.4,33820.6
1525796260,5000,33400.0,33738.0
1525796260,100000,33119.2,33738.0
1525796306,5000,33400.0,33735.3
1525796306,100000,33128.3,33789.6
1525796352,5000,33400.0,33718.4
1525796352,100000,33128.9,33718.4
1525796397,5000,33400.0,33648.0
1525796397,100000,33119.7,33694.5
1525796444,5000,33400.0,33598.5
1525796444,100000,33127.2,33598.5
1525796489,5000,33400.0,33400.0
1525796489,100000,33127.2,33400.0
1525796535,5000,33400.0,33400.0
1525796535,100000,33118.6,33400.0
1525796581,5000,33371.5,33400.0
1525796581,100000,33117.9,33400.0
1525796627,5000,33121.0,33400.0
1525796627,100000,33106.7,33400.0
1525796672,5000,33150.0,33646.8
1525796672,100000,33120.4,33717.5
1525796719,5000,33152.4,33611.9
1525796719,100000,33121.0,33712.2
1525796766,5000,33152.5,33637.0
1525796766,100000,33126.3,33712.1
1525796812,5000,33150.0,33599.0
1525796812,100000,33124.4,33708.4
1525796858,5000,33170.0,33598.3
1525796858,100000,33140.9,33703.4
1525796906,5000,33170.0,33598.0
1525796906,100000,33139.4,33706.3
1525796954,5000,33170.0,33597.0
1525796954,100000,33140.2,33705.6
1525797000,5000,33170.0,33594.1
1525797000,100000,33140.2,33682.1
1525797046,5000,33170.0,33592.0
1525797046,100000,33139.9,33679.3
1525797094,5000,33170.0,33549.0
1525797094,100000,33141.6,33676.9
1525797141,5000,33170.0,33399.4
1525797141,100000,33141.6,33658.4
1525797186,5000,33170.0,33532.7
1525797186,100000,33141.2,33675.1
1525797233,5000,33170.1,33348.0
1525797233,100000,33142.0,33664.0
1525797279,5000,33170.2,33527.0
1525797279,100000,33140.5,33658.9
1525797326,5000,33170.2,33360.7
1525797326,100000,33140.5,33655.3
1525797372,5000,33170.2,33465.9
1525797372,100000,33140.5,33657.8
1525797418,5000,33170.2,33424.3
1525797418,100000,33140.5,33665.4
1525797464,5000,33171.6,33523.3
1525797464,100000,33140.9,33671.4
1525797510,5000,33172.1,33489.9
1525797510,100000,33141.5,33489.9
1525797556,5000,33175.0,33489.9
1525797556,100000,33147.6,33489.9
1525797602,5000,33175.9,33500.4
1525797602,100000,33157.9,33500.4
1525797648,5000,33175.9,33464.1
1525797648,100000,33157.3,33464.1
1525797694,5000,33189.7,33481.9
1525797694,100000,33158.6,33481.9
1525797741,5000,33200.0,33481.9
1525797741,100000,33159.3,33481.9
1525797788,5000,33200.0,33450.5
1525797788,100000,33160.5,33450.5
1525797834,5000,33200.0,33441.9
1525797834,100000,33160.1,33445.7
1525797883,5000,33200.0,33441.3
1525797883,100000,33159.8,33452.3
1525797929,5000,33200.0,33442.0
1525797929,100000,33160.3,33452.4
1525797975,5000,33200.0,33446.0
1525797975,100000,33161.2,33446.0
1525798021,5000,33244.7,33446.0
1525798021,100000,33164.7,33446.0
1525798066,5000,33180.4,33445.9
1525798066,100000,33158.4,33445.9
1525798112,5000,33200.0,33454.5
1525798112,100000,33158.9,33454.5
1525798157,5000,33200.0,33453.9
1525798157,100000,33158.9,33453.9
1525798203,5000,33175.9,33445.9
1525798203,100000,33155.1,33460.1
1525798248,5000,33175.9,33445.7
1525798248,100000,33158.4,33456.1
1525798293,5000,33175.9,33445.7
1525798293,100000,33157.8,33445.7
1525798340,5000,33176.0,33445.7
1525798340,100000,33158.4,33445.7
1525798387,5000,33176.1,33445.0
1525798387,100000,33158.4,33445.0
1525798433,5000,33176.0,33444.0
1525798433,100000,33158.3,33444.9
1525798479,5000,33176.0,33443.0
1525798479,100000,33158.2,33443.9
1525798525,5000,33175.9,33443.0
1525798525,100000,33157.2,33443.0
1525798571,5000,33175.9,33442.9
1525798571,100000,33157.2,33442.9
1525798617,5000,33175.9,33441.9
1525798617,100000,33157.0,33441.9
1525798663,5000,33175.9,33441.9
1525798663,100000,33157.1,33441.9
1525798709,5000,33175.9,33441.8
1525798709,100000,33157.2,33441.8
1525798755,5000,33175.9,33439.9
1525798755,100000,33157.2,33439.9
1525798800,5000,33175.9,33439.2
1525798800,100000,33157.2,33439.2
1525798847,5000,33175.9,33438.6
1525798847,100000,33157.2,33438.6
1525798893,5000,33175.9,33437.9
1525798893,100000,33155.3,33456.9
1525798939,5000,33175.9,33437.9
1525798939,100000,33155.3,33445.2
1525798986,5000,33200.0,33437.9
1525798986,100000,33172.5,33445.2
1525799032,5000,33200.0,33437.6
1525799032,100000,33175.1,33437.6
1525799077,5000,33200.0,33420.0
1525799077,100000,33174.7,33420.4
1525799123,5000,33200.0,33420.0
1525799123,100000,33174.7,33420.0
1525799171,5000,33200.0,33420.0
1525799171,100000,33173.2,33420.0
1525799217,5000,33175.9,33420.0
1525799217,100000,33148.9,33420.0
1525799263,5000,33175.9,33419.9
1525799263,100000,33148.8,33427.3
1525799308,5000,33175.9,33419.2
1525799308,100000,33148.9,33427.2
1525799354,5000,33175.9,33419.2
1525799354,100000,33148.8,33461.1
1525799400,5000,33175.9,33419.2
1525799400,100000,33149.0,33457.7
1525799447,5000,33175.9,33419.2
1525799447,100000,33149.0,33457.4
1525799493,5000,33175.9,33419.2
1525799493,100000,33148.9,33461.1
1525799539,5000,33175.9,33400.0
1525799539,100000,33149.9,33459.8
1525799585,5000,33175.9,33400.0
1525799585,100000,33149.9,33446.4
1525799632,5000,33176.1,33400.0
1525799632,100000,33150.1,33446.4
1525799677,5000,33175.0,33400.0
1525799677,100000,33136.4,33446.4
1525799723,5000,33175.0,33399.5
1525799723,100000,33136.3,33459.1
1525799768,5000,33175.0,33399.5
1525799768,100000,33136.3,33500.1
1525799813,5000,33175.0,33399.7
1525799813,100000,33136.6,33492.4
1525799860,5000,33175.0,33399.8
1525799860,100000,33136.7,33514.0
1525799905,5000,33175.0,33396.7
1525799905,100000,33136.7,33533.2
1525799950,5000,33175.0,33399.8
1525799950,100000,33136.7,33600.1
1525799996,5000,33175.0,33399.8
1525799996,100000,33136.7,33520.9
1525800041,5000,33175.0,33399.8
1525800041,100000,33136.6,33517.9
1525800087,5000,33175.0,33399.6
1525800087,100000,33134.1,33514.5
1525800134,5000,33175.1,33399.6
1525800134,100000,33134.3,33509.2
1525800180,5000,33175.1,33399.6
1525800180,100000,33134.5,33519.8
1525800227,5000,33175.3,33417.5
1525800227,100000,33135.3,33521.5
1525800273,5000,33175.3,33439.6
1525800273,100000,33135.3,33523.2
1525800319,5000,33175.3,33439.4
1525800319,100000,33135.3,33522.6
1525800365,5000,33175.2,33439.8
1525800365,100000,33135.0,33531.3
1525800411,5000,33175.3,33417.3
1525800411,100000,33135.2,33558.3
1525800457,5000,33176.0,33443.6
1525800457,100000,33136.6,33567.1
1525800502,5000,33176.0,33444.3
1525800502,100000,33136.7,33563.8
1525800548,5000,33176.0,33446.6
1525800548,100000,33136.7,33553.2
1525800593,5000,33176.0,33415.5
1525800593,100000,33136.7,33545.1
1525800639,5000,33170.0,33415.5
1525800639,100000,33124.9,33537.4
1525800685,5000,33170.0,33415.5
1525800685,100000,33124.9,33500.9
1525800731,5000,33152.8,33415.5
1525800731,100000,33121.9,33517.8
1525800776,5000,33152.8,33415.4
1525800776,100000,33121.9,33520.7
1525800822,5000,33200.0,33412.4
1525800822,100000,33143.2,33533.1
1525800868,5000,33200.0,33410.0
1525800868,100000,33142.3,33532.3
1525800913,5000,33200.0,33409.9
1525800913,100000,33142.3,33532.8
1525800962,5000,33200.0,33412.7
1525800962,100000,33142.2,33530.8
1525801008,5000,33200.0,33412.9
1525801008,100000,33142.5,33662.8
1525801054,5000,33200.0,33520.3
1525801054,100000,33142.7,33520.3
1525801100,5000,33339.4,33533.5
1525801100,100000,33154.6,33533.5
1525801146,5000,33226.8,33536.8
1525801146,100000,33155.4,33536.8
1525801193,5000,33226.8,33537.2
1525801193,100000,33155.4,33537.2
1525801239,5000,33307.5,33526.4
1525801239,100000,33154.6,33526.4
1525801285,5000,33209.7,33526.0
1525801285,100000,33152.0,33526.0
1525801330,5000,33200.0,33520.0
1525801330,100000,33158.3,33520.0
1525801376,5000,33200.0,33522.2
1525801376,100000,33158.3,33522.2
1525801422,5000,33200.0,33479.9
1525801422,100000,33156.8,33517.5
1525801468,5000,33200.0,33518.9
1525801468,100000,33157.2,33518.9
1525801514,5000,33200.0,33511.6
1525801514,100000,33158.2,33511.6
1525801561,5000,33200.0,33450.0
1525801561,100000,33156.1,33477.5
1525801606,5000,33200.0,33495.2
1525801606,100000,33156.5,33508.3
1525801652,5000,33200.0,33495.4
1525801652,100000,33156.5,33513.5
1525801698,5000,33200.0,33449.7
1525801698,100000,33156.5,33504.9
1525801742,5000,33200.0,33449.5
1525801742,100000,33156.5,33513.8
1525801788,5000,33200.0,33449.2
1525801788,100000,33156.5,33500.0
1525801834,5000,33200.0,33449.1
1525801834,100000,33155.3,33498.1
1525801881,5000,33200.0,33449.1
1525801881,100000,33155.3,33506.4
1525801929,5000,33200.0,33447.0
1525801929,100000,33155.4,33497.7
1525801984,5000,33200.0,33445.0
1525801984,100000,33155.4,33486.0
1525802035,5000,33200.0,33466.8
1525802035,100000,33155.4,33476.0
1525802082,5000,33200.0,33454.8
1525802082,100000,33155.6,33454.8
1525802128,5000,33200.0,33429.3
1525802128,100000,33155.6,33440.2
1525802175,5000,33200.0,33428.2
1525802175,100000,33155.7,33440.0
1525802220,5000,33200.0,33428.3
1525802220,100000,33155.6,33440.0
1525802266,5000,33200.0,33428.0
1525802266,100000,33156.4,33441.5
1525802312,5000,33201.0,33428.0
1525802312,100000,33163.6,33441.5
1525802358,5000,33201.0,33444.5
1525802358,100000,33163.5,33444.5
1525802404,5000,33201.0,33444.7
1525802404,100000,33163.5,33444.7
1525802450,5000,33201.0,33445.6
1525802450,100000,33163.5,33445.6
1525802497,5000,33201.0,33481.4
1525802497,100000,33163.5,33481.4
1525802544,5000,33201.0,33446.5
1525802544,100000,33163.5,33595.7
1525802589,5000,33200.1,33439.2
1525802589,100000,33158.0,33445.9
1525802634,5000,33200.1,33430.1
1525802634,100000,33157.6,33430.1
1525802681,5000,33200.1,33430.0
1525802681,100000,33157.6,33430.0
1525802727,5000,33200.1,33430.0
1525802727,100000,33157.7,33430.0
1525802773,5000,33200.1,33430.0
1525802773,100000,33157.7,33430.0
1525802818,5000,33200.2,33428.1
1525802818,100000,33157.5,33428.1
1525802866,5000,33200.1,33428.1
1525802866,100000,33157.4,33428.1
1525802915,5000,33200.1,33428.1
1525802915,100000,33157.5,33428.1
1525802963,5000,33200.1,33428.1
1525802963,100000,33157.5,33428.1
1525803010,5000,33200.1,33428.1
1525803010,100000,33157.3,33428.1
1525803057,5000,33200.1,33428.1
1525803057,100000,33157.1,33428.1
1525803103,5000,33200.0,33428.1
1525803103,100000,33156.3,33428.1
1525803151,5000,33200.0,33428.1
1525803151,100000,33156.2,33428.1
1525803198,5000,33200.0,33428.1
1525803198,100000,33156.2,33428.1
1525803244,5000,33200.0,33428.1
1525803244,100000,33156.3,33428.1
1525803290,5000,33200.0,33428.0
1525803290,100000,33160.5,33428.0
1525803338,5000,33200.0,33428.0
1525803338,100000,33160.3,33428.0
1525803384,5000,33200.0,33428.0
1525803384,100000,33160.3,33428.0
1525803431,5000,33200.0,33428.0
1525803431,100000,33160.3,33428.0
1525803476,5000,33200.0,33400.0
1525803476,100000,33160.1,33400.0
1525803525,5000,33203.0,33400.0
1525803525,100000,33163.2,33400.0
1525803573,5000,33203.0,33489.1
1525803573,100000,33163.5,33489.1
1525803619,5000,33203.0,33499.9
1525803619,100000,33159.1,33499.9
1525803664,5000,33203.0,33503.5
1525803664,100000,33159.1,33503.5
1525803712,5000,33209.0,33512.9
1525803712,100000,33159.7,33512.9
1525803758,5000,33204.8,33512.9
1525803758,100000,33162.6,33512.9
1525803806,5000,33204.6,33512.9
1525803806,100000,33162.9,33512.9
1525803851,5000,33200.4,33417.2
1525803851,100000,33158.3,33548.3
1525803898,5000,33200.4,33417.2
1525803898,100000,33161.7,33548.3
1525803944,5000,33200.4,33417.9
1525803944,100000,33161.8,33507.1
1525803990,5000,33200.3,33534.5
1525803990,100000,33161.4,33542.3
1525804036,5000,33200.3,33399.3
1525804036,100000,33161.3,33539.9
1525804082,5000,33200.3,33402.7
1525804082,100000,33161.3,33528.7
1525804130,5000,33200.3,33522.4
1525804130,100000,33161.3,33580.3
1525804176,5000,33200.1,33510.8
1525804176,100000,33160.8,33625.4
1525804225,5000,33200.1,33592.0
1525804225,100000,33161.0,33633.7
1525804271,5000,33200.0,33537.5
1525804271,100000,33161.7,33636.2
1525804317,5000,33200.2,33585.8
1525804317,100000,33162.0,33639.1
1525804364,5000,33211.4,33533.0
1525804364,100000,33165.0,33669.0
1525804410,5000,33212.1,33588.5
1525804410,100000,33165.4,33679.3
1525804457,5000,33219.5,33530.0
1525804457,100000,33189.6,33664.2
1525804503,5000,33235.5,33530.0
1525804503,100000,33192.6,33667.8
1525804549,5000,33245.5,33530.0
1525804549,100000,33197.2,33670.1
1525804595,5000,33260.5,33529.9
1525804595,100000,33219.4,33676.7
1525804642,5000,33251.4,33540.2
1525804642,100000,33187.2,33700.2
1525804687,5000,33293.1,33540.3
1525804687,100000,33206.8,33689.4
1525804734,5000,33250.5,33622.4
1525804734,100000,33198.4,33680.9
1525804780,5000,33282.5,33632.6
1525804780,100000,33189.6,33682.9
1525804827,5000,33260.6,33548.0
1525804827,100000,33237.5,33666.8
1525804872,5000,33260.5,33548.0
1525804872,100000,33237.5,33666.2
1525804919,5000,33260.5,33548.0
1525804919,100000,33237.5,33667.0
1525804965,5000,33279.1,33548.0
1525804965,100000,33243.0,33668.4
1525805012,5000,33276.8,33548.0
1525805012,100000,33242.6,33668.4
1525805058,5000,33530.0,33548.0
